                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.74573,                 1.5248,                 2.1899,                 1.0885,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.058988,              0.0034166,              0.0034166
                      2,                0.76778,                 1.5616,                  2.248,                 1.1122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017507,              0.0065067,              0.0065067
                      3,                0.71134,                 1.4522,                 2.1137,                 1.0632,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069318,              0.0069318,              0.0069318
                      4,                0.68448,                 1.3949,                 2.0293,                  1.041,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069318,              0.0069318,              0.0069318
                      5,                0.65286,                 1.3147,                 1.9309,                 1.0116,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065526,              0.0065526,              0.0065526
                      6,                0.62852,                 1.2733,                 1.8659,                0.99276,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061735,              0.0061735,              0.0061735
                      7,                0.60659,                 1.2264,                 1.8034,                0.97206,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057944,              0.0057944,              0.0057944
                      8,                0.60086,                 1.2103,                 1.7704,                0.97039,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054153,              0.0054153,              0.0054153
                      9,                0.58605,                 1.1707,                 1.7182,                0.95598,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050362,              0.0050362,              0.0050362
                     10,                0.56994,                 1.1543,                 1.6805,                  0.943,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004657,               0.004657,               0.004657
                     11,                0.56591,                 1.1516,                 1.6687,                 0.9704,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042779,              0.0042779,              0.0042779
                     12,                0.56124,                 1.1174,                 1.6134,                0.96362,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038988,              0.0038988,              0.0038988
                     13,                0.54439,                 1.0773,                 1.5418,                0.94856,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035197,              0.0035197,              0.0035197
                     14,                 0.5225,                 1.0427,                  1.484,                 0.9273,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031405,              0.0031405,              0.0031405
                     15,                0.51111,                 1.0213,                 1.4537,                0.91919,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027614,              0.0027614,              0.0027614
                     16,                0.50345,                 1.0016,                 1.4244,                0.91006,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023823,              0.0023823,              0.0023823
                     17,                0.49175,                0.97724,                 1.3658,                0.89473,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020032,              0.0020032,              0.0020032
                     18,                 0.4807,                0.94689,                 1.3287,                0.88898,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016241,              0.0016241,              0.0016241
                     19,                0.46304,                0.91869,                 1.2685,                0.87428,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012449,              0.0012449,              0.0012449
                     20,                0.45095,                 0.8923,                  1.222,                0.86215,                0.37669,                0.25861,                0.23734,                0.19036,                0.37838,                0.25957,                0.23681,                0.18282,                0.51042,                  0.996,                 1.4142,                 0.9033,             0.00086582,             0.00086582,             0.00086582
