                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.76448,                 1.5801,                 2.1103,                 1.4071,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                 0.0569,              0.0092567,              0.0092567
                      2,                0.71197,                 1.4694,                 2.0142,                 1.3517,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.016805,               0.016805,               0.016805
                      3,                0.66842,                 1.3711,                 1.9098,                 1.2935,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.016805,               0.016805,               0.016805
                      4,                0.62091,                 1.2715,                 1.8045,                 1.2477,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015931,               0.015931,               0.015931
                      5,                0.58911,                 1.2239,                 1.7335,                 1.2107,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015056,               0.015056,               0.015056
                      6,                0.57509,                 1.1869,                 1.6975,                 1.1971,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014181,               0.014181,               0.014181
                      7,                0.55689,                 1.1444,                 1.6482,                 1.1758,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013307,               0.013307,               0.013307
                      8,                0.54412,                 1.1178,                 1.6074,                 1.1632,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012432,               0.012432,               0.012432
                      9,                 0.5289,                 1.0919,                 1.5738,                 1.1455,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011558,               0.011558,               0.011558
                     10,                 0.5158,                 1.0534,                  1.522,                 1.1299,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010683,               0.010683,               0.010683
                     11,                 0.5257,                 1.0881,                  1.554,                 1.1845,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0098083,              0.0098083,              0.0098083
                     12,                0.51423,                 1.0514,                 1.4953,                 1.1692,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0089336,              0.0089336,              0.0089336
                     13,                0.49578,                 1.0212,                 1.4487,                 1.1468,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.008059,               0.008059,               0.008059
                     14,                0.49123,                0.99999,                 1.4167,                 1.1378,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071843,              0.0071843,              0.0071843
                     15,                0.47617,                0.97771,                 1.3787,                 1.1217,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063097,              0.0063097,              0.0063097
                     16,                0.46254,                 0.9448,                 1.3337,                 1.1052,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054351,              0.0054351,              0.0054351
                     17,                0.45143,                0.92355,                 1.2962,                 1.0842,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045604,              0.0045604,              0.0045604
                     18,                0.44131,                0.89536,                 1.2645,                 1.0788,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036858,              0.0036858,              0.0036858
                     19,                0.42584,                 0.8695,                 1.2183,                 1.0596,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028111,              0.0028111,              0.0028111
                     20,                 0.4144,                0.84443,                 1.1823,                  1.046,                0.36464,                0.24175,                0.19919,                0.15749,                 0.3651,                  0.244,                0.20098,                0.15077,                0.45764,                0.90067,                 1.2613,                 1.0773,              0.0019365,              0.0019365,              0.0019365
