                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.70232,                 1.4473,                 2.0092,                 1.1962,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.038423,              0.0092662,              0.0092662
                      2,                0.65607,                 1.3438,                 1.9108,                 1.1572,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012435,               0.012435,               0.012435
                      3,                0.60043,                 1.2296,                 1.7959,                 1.0993,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012435,               0.012435,               0.012435
                      4,                0.56689,                 1.1559,                  1.708,                 1.0682,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01179,                0.01179,                0.01179
                      5,                0.54451,                  1.109,                 1.6357,                 1.0447,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011145,               0.011145,               0.011145
                      6,                0.53027,                 1.0722,                 1.5932,                 1.0252,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010499,               0.010499,               0.010499
                      7,                0.50441,                 1.0324,                 1.5324,                 1.0009,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0098542,              0.0098542,              0.0098542
                      8,                0.49172,                0.99652,                 1.4903,                0.98963,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092091,              0.0092091,              0.0092091
                      9,                0.48669,                0.99239,                  1.466,                0.98329,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085639,              0.0085639,              0.0085639
                     10,                0.47881,                0.95762,                  1.433,                0.97632,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0079188,              0.0079188,              0.0079188
                     11,                0.49727,                  1.014,                 1.4886,                 1.0332,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072736,              0.0072736,              0.0072736
                     12,                0.48003,                0.96822,                 1.4212,                 1.0137,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066285,              0.0066285,              0.0066285
                     13,                0.46072,                0.92535,                 1.3656,                0.99338,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059833,              0.0059833,              0.0059833
                     14,                0.45352,                0.91037,                  1.334,                0.98201,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053382,              0.0053382,              0.0053382
                     15,                0.43834,                0.88302,                 1.2912,                0.96566,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004693,               0.004693,               0.004693
                     16,                0.42843,                0.86073,                 1.2536,                0.95447,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040479,              0.0040479,              0.0040479
                     17,                0.41929,                0.84472,                 1.2195,                 0.9375,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034027,              0.0034027,              0.0034027
                     18,                0.40984,                0.81522,                 1.1813,                0.93132,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027576,              0.0027576,              0.0027576
                     19,                0.39393,                0.78944,                 1.1303,                 0.9156,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021124,              0.0021124,              0.0021124
                     20,                 0.3825,                0.76387,                 1.0964,                0.90068,                0.38204,                0.25398,                0.21333,                0.16972,                0.38481,                0.25197,                0.21302,                0.16254,                0.42204,                0.82412,                 1.1874,                0.92847,              0.0014673,              0.0014673,              0.0014673
