                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.62488,                 1.2768,                 2.2634,                 1.0844,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.034731,              0.0030827,              0.0030827
                      2,                0.63367,                 1.2865,                 2.3081,                    1.1,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042877,              0.0042877,              0.0042877
                      3,                0.59033,                 1.1987,                 2.1436,                 1.0585,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042877,              0.0042877,              0.0042877
                      4,                0.55608,                 1.1168,                 2.0139,                 1.0286,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040653,              0.0040653,              0.0040653
                      5,                0.52876,                 1.0636,                 1.9131,                  1.003,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003843,               0.003843,               0.003843
                      6,                0.50893,                 1.0212,                 1.8333,                0.98493,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036206,              0.0036206,              0.0036206
                      7,                0.49086,                0.98049,                 1.7719,                0.97014,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033983,              0.0033983,              0.0033983
                      8,                0.47708,                0.95468,                 1.7072,                0.95483,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031759,              0.0031759,              0.0031759
                      9,                 0.4678,                0.93271,                 1.6513,                0.94591,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029536,              0.0029536,              0.0029536
                     10,                0.45523,                0.90693,                 1.6074,                0.93252,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027312,              0.0027312,              0.0027312
                     11,                0.47092,                0.93878,                 1.6381,                0.97683,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025089,              0.0025089,              0.0025089
                     12,                0.45772,                0.90634,                 1.5683,                 0.9569,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022865,              0.0022865,              0.0022865
                     13,                 0.4405,                  0.873,                 1.4972,                0.94067,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020642,              0.0020642,              0.0020642
                     14,                0.42585,                0.84226,                  1.429,                0.92564,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018418,              0.0018418,              0.0018418
                     15,                0.41248,                0.81538,                 1.3804,                0.91035,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016195,              0.0016195,              0.0016195
                     16,                0.40352,                0.79144,                 1.3256,                 0.9015,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013971,              0.0013971,              0.0013971
                     17,                0.39197,                0.76737,                 1.2596,                 0.8876,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011748,              0.0011748,              0.0011748
                     18,                0.37857,                0.73961,                 1.2034,                0.87607,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095244,             0.00095244,             0.00095244
                     19,                 0.3661,                0.71569,                 1.1342,                0.86289,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00073009,             0.00073009,             0.00073009
                     20,                0.35426,                0.69031,                 1.0769,                0.84684,                0.35695,                0.29524,                0.26911,                0.21564,                 0.3585,                0.29553,                0.27148,                0.20877,                 0.4306,                0.83695,                 1.4435,                0.91946,             0.00050774,             0.00050774,             0.00050774
