                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.76838,                   1.56,                  2.525,                 1.1104,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.048419,              0.0049647,              0.0049647
                      2,                0.75552,                 1.5344,                 2.5013,                  1.108,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0083464,              0.0083464,              0.0083464
                      3,                0.70948,                  1.435,                 2.3555,                 1.0627,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0083464,              0.0083464,              0.0083464
                      4,                 0.6548,                 1.3308,                 2.2467,                 1.0198,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0079129,              0.0079129,              0.0079129
                      5,                0.64555,                 1.2991,                  2.174,                 1.0102,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074793,              0.0074793,              0.0074793
                      6,                0.62512,                 1.2532,                 2.1036,                0.99222,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070458,              0.0070458,              0.0070458
                      7,                0.60068,                  1.214,                 2.0243,                0.97517,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066122,              0.0066122,              0.0066122
                      8,                0.58634,                 1.1787,                  1.974,                0.96304,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061786,              0.0061786,              0.0061786
                      9,                0.57793,                 1.1654,                 1.9321,                 0.9539,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057451,              0.0057451,              0.0057451
                     10,                0.56283,                 1.1364,                 1.8867,                0.94311,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053115,              0.0053115,              0.0053115
                     11,                0.56998,                 1.1529,                 1.8901,                0.98544,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004878,               0.004878,               0.004878
                     12,                0.56009,                 1.1105,                 1.8068,                 0.9727,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044444,              0.0044444,              0.0044444
                     13,                0.53577,                 1.0668,                 1.7306,                0.95072,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040108,              0.0040108,              0.0040108
                     14,                0.52623,                 1.0433,                 1.6888,                0.94238,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035773,              0.0035773,              0.0035773
                     15,                0.51401,                 1.0187,                 1.6312,                0.93032,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031437,              0.0031437,              0.0031437
                     16,                0.50108,                 0.9915,                 1.5799,                0.92093,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027101,              0.0027101,              0.0027101
                     17,                 0.4879,                0.96982,                 1.5267,                0.90183,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022766,              0.0022766,              0.0022766
                     18,                0.47805,                0.94049,                 1.4828,                0.89689,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001843,               0.001843,               0.001843
                     19,                0.46261,                0.91285,                 1.4201,                0.88466,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014095,              0.0014095,              0.0014095
                     20,                0.45019,                0.88779,                 1.3683,                 0.8718,                0.33645,                0.27093,                0.23875,                0.18956,                0.33467,                0.27411,                0.23729,                 0.1829,                0.50689,                0.98151,                 1.5859,                0.91065,             0.00097591,             0.00097591,             0.00097591
