                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.60976,                 1.2367,                 2.9548,                 1.1121,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.038918,              0.0027779,              0.0027779
                      2,                0.63406,                 1.2938,                 3.0601,                 1.1478,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041358,              0.0041358,              0.0041358
                      3,                0.59035,                 1.1919,                 2.8232,                 1.1027,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041358,              0.0041358,              0.0041358
                      4,                0.55447,                 1.1134,                 2.6517,                 1.0706,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039217,              0.0039217,              0.0039217
                      5,                0.52728,                 1.0601,                 2.5244,                 1.0436,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037075,              0.0037075,              0.0037075
                      6,                0.50984,                 1.0136,                 2.4149,                 1.0271,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034933,              0.0034933,              0.0034933
                      7,                0.49267,                0.98481,                 2.3247,                 1.0064,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032792,              0.0032792,              0.0032792
                      8,                0.48119,                0.95873,                 2.2528,                 0.9987,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003065,               0.003065,               0.003065
                      9,                0.46949,                 0.9327,                 2.1739,                0.98284,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028509,              0.0028509,              0.0028509
                     10,                0.46297,                0.91905,                 2.1385,                0.97663,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026367,              0.0026367,              0.0026367
                     11,                0.46943,                0.93752,                 2.1301,                 1.0136,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024225,              0.0024225,              0.0024225
                     12,                0.45576,                0.90131,                 2.0404,                0.99311,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022084,              0.0022084,              0.0022084
                     13,                0.44019,                0.86869,                 1.9413,                0.97656,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019942,              0.0019942,              0.0019942
                     14,                0.42971,                0.83999,                 1.8591,                0.96543,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00178,                0.00178,                0.00178
                     15,                0.41308,                0.80863,                  1.768,                0.94516,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015659,              0.0015659,              0.0015659
                     16,                0.40213,                0.78881,                 1.6973,                  0.935,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013517,              0.0013517,              0.0013517
                     17,                0.39104,                0.76723,                 1.6135,                 0.9183,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011375,              0.0011375,              0.0011375
                     18,                0.37829,                0.73412,                 1.5298,                0.90852,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00092338,             0.00092338,             0.00092338
                     19,                0.36492,                0.71207,                 1.4341,                 0.8929,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00070922,             0.00070922,             0.00070922
                     20,                0.35188,                0.69033,                 1.3554,                0.87847,                0.39547,                0.29146,                0.27637,                 0.2204,                 0.4093,                 0.2884,                0.27574,                0.21165,                0.43079,                0.83842,                 1.9106,                0.95455,             0.00049506,             0.00049506,             0.00049506
