                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0658,                 2.2045,                 2.8455,                 1.5194,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073117,               0.014584,               0.014584
                      2,                0.99297,                 2.0482,                 2.6935,                 1.4391,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                 0.0447,               0.027766,               0.027766
                      3,                0.91852,                 1.9072,                 2.5362,                 1.3718,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.031683,               0.031683,               0.031683
                      4,                0.84963,                   1.77,                 2.3988,                 1.3054,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.031683,               0.031683,               0.031683
                      5,                0.79615,                 1.6634,                 2.2882,                 1.2577,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.029939,               0.029939,               0.029939
                      6,                0.76959,                 1.6159,                 2.2358,                 1.2315,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.028196,               0.028196,               0.028196
                      7,                0.74357,                 1.5672,                  2.177,                 1.2072,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.026452,               0.026452,               0.026452
                      8,                0.72878,                 1.5142,                 2.1231,                 1.1922,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.024708,               0.024708,               0.024708
                      9,                0.70926,                 1.4811,                 2.0663,                 1.1786,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.022965,               0.022965,               0.022965
                     10,                0.68823,                 1.4346,                 2.0152,                 1.1549,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.021221,               0.021221,               0.021221
                     11,                0.70022,                 1.4762,                 2.0496,                   1.21,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.019478,               0.019478,               0.019478
                     12,                0.68625,                 1.4453,                 1.9861,                 1.1971,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017734,               0.017734,               0.017734
                     13,                0.66949,                 1.3946,                 1.9429,                 1.1814,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01599,                0.01599,                0.01599
                     14,                0.65419,                  1.361,                 1.9057,                 1.1636,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014247,               0.014247,               0.014247
                     15,                 0.6403,                 1.3396,                 1.8563,                 1.1512,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012503,               0.012503,               0.012503
                     16,                 0.6232,                 1.3034,                 1.8056,                 1.1344,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01076,                0.01076,                0.01076
                     17,                0.60695,                 1.2735,                 1.7556,                 1.1115,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090159,              0.0090159,              0.0090159
                     18,                0.59498,                 1.2429,                 1.7194,                 1.1051,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072723,              0.0072723,              0.0072723
                     19,                0.57779,                 1.2092,                 1.6705,                 1.0905,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055287,              0.0055287,              0.0055287
                     20,                0.56283,                 1.1775,                 1.6291,                 1.0749,                0.36086,                0.19855,                0.17147,                0.12933,                0.26029,                0.09021,                0.05064,                0.02355,                0.59365,                 3.1441,                 1.6668,                 1.0865,              0.0037851,              0.0037851,              0.0037851
