                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.87667,                 1.7816,                 3.2226,                 1.1254,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.03911,              0.0027093,              0.0027093
                      2,                 0.9044,                 1.8292,                 3.3471,                 1.1531,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040503,              0.0040503,              0.0040503
                      3,                0.84422,                 1.6866,                 3.1106,                 1.1097,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040503,              0.0040503,              0.0040503
                      4,                0.78575,                 1.5879,                 2.9081,                 1.0713,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038406,              0.0038406,              0.0038406
                      5,                0.75469,                 1.5076,                 2.7692,                 1.0499,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003631,               0.003631,               0.003631
                      6,                0.72612,                 1.4565,                  2.651,                 1.0277,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034213,              0.0034213,              0.0034213
                      7,                 0.6969,                 1.3963,                 2.5432,                 1.0077,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032116,              0.0032116,              0.0032116
                      8,                0.67779,                 1.3474,                 2.4542,                0.99288,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030019,              0.0030019,              0.0030019
                      9,                0.66142,                 1.3134,                 2.3691,                0.98153,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027923,              0.0027923,              0.0027923
                     10,                0.64491,                 1.2823,                 2.3096,                0.97226,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025826,              0.0025826,              0.0025826
                     11,                0.65288,                 1.2966,                  2.293,                0.99781,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023729,              0.0023729,              0.0023729
                     12,                0.63314,                 1.2452,                 2.1818,                0.98019,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021632,              0.0021632,              0.0021632
                     13,                0.60712,                 1.1972,                 2.0806,                0.96242,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019536,              0.0019536,              0.0019536
                     14,                0.59189,                 1.1612,                 1.9895,                0.94757,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017439,              0.0017439,              0.0017439
                     15,                 0.5679,                 1.1147,                 1.8923,                0.92919,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015342,              0.0015342,              0.0015342
                     16,                0.55872,                 1.0805,                  1.809,                0.92106,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013245,              0.0013245,              0.0013245
                     17,                0.54176,                 1.0514,                 1.7148,                0.90615,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011148,              0.0011148,              0.0011148
                     18,                0.52237,                 1.0033,                 1.6307,                0.89397,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00090516,             0.00090516,             0.00090516
                     19,                0.50351,                0.97246,                 1.5181,                0.88026,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00069549,             0.00069549,             0.00069549
                     20,                0.48664,                0.93488,                 1.4332,                0.86704,                0.35391,                0.29654,                0.26045,                0.20764,                0.35473,                0.29566,                0.26006,                0.19963,                0.62109,                 1.2033,                 2.1078,                0.96384,             0.00048581,             0.00048581,             0.00048581
