                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5281,                 3.1076,                 3.0486,                 1.3468,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.065298,               0.018826,               0.018826
                      2,                 1.3935,                 2.8164,                  2.837,                 1.2589,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.033427,               0.033427,               0.033427
                      3,                 1.2724,                 2.6223,                 2.7054,                 1.1847,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.033427,               0.033427,               0.033427
                      4,                 1.1717,                  2.423,                 2.5614,                 1.1325,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.031683,               0.031683,               0.031683
                      5,                 1.1341,                 2.3365,                 2.4849,                 1.1093,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.02994,                0.02994,                0.02994
                      6,                 1.0771,                 2.2316,                 2.3994,                 1.0742,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.028197,               0.028197,               0.028197
                      7,                 1.0494,                 2.1581,                 2.3239,                 1.0565,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.026453,               0.026453,               0.026453
                      8,                 1.0112,                 2.0887,                 2.2643,                 1.0401,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.02471,                0.02471,                0.02471
                      9,                0.97661,                 2.0279,                 2.2113,                 1.0195,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.022967,               0.022967,               0.022967
                     10,                0.96288,                  1.991,                  2.168,                 1.0101,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.021223,               0.021223,               0.021223
                     11,                0.97648,                 2.0285,                  2.196,                 1.0628,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01948,                0.01948,                0.01948
                     12,                0.95905,                 1.9862,                 2.1399,                 1.0502,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017737,               0.017737,               0.017737
                     13,                0.93002,                 1.9252,                 2.0903,                 1.0328,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015993,               0.015993,               0.015993
                     14,                0.91541,                 1.8856,                  2.049,                  1.026,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01425,                0.01425,                0.01425
                     15,                0.89014,                   1.85,                 1.9952,                 1.0093,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012507,               0.012507,               0.012507
                     16,                 0.8745,                 1.8009,                 1.9574,                0.99959,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010763,               0.010763,               0.010763
                     17,                0.84609,                 1.7475,                  1.896,                0.97634,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090199,              0.0090199,              0.0090199
                     18,                0.83147,                 1.7137,                 1.8679,                0.97399,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072765,              0.0072765,              0.0072765
                     19,                0.80754,                 1.6686,                 1.8147,                0.95786,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055332,              0.0055332,              0.0055332
                     20,                0.78849,                 1.6307,                 1.7792,                0.94606,                0.39544,                0.16542,                0.12789,                0.09938,                0.30007,                0.07065,                0.03852,                0.01844,                0.82165,                 4.3916,                 1.8859,                0.95865,              0.0037898,              0.0037898,              0.0037898
