                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.75053,                 1.5195,                 2.8267,                 1.0962,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.042558,               0.002713,               0.002713
                      2,                0.78173,                 1.5876,                 2.9665,                  1.135,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004288,               0.004288,               0.004288
                      3,                0.72907,                 1.4762,                 2.7464,                  1.093,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004288,               0.004288,               0.004288
                      4,                0.67997,                 1.3663,                 2.5802,                 1.0534,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004066,               0.004066,               0.004066
                      5,                0.64061,                 1.2871,                 2.4039,                 1.0198,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038439,              0.0038439,              0.0038439
                      6,                0.62336,                 1.2388,                 2.3364,                  1.007,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036219,              0.0036219,              0.0036219
                      7,                 0.6017,                  1.198,                 2.2352,                 0.9902,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033999,              0.0033999,              0.0033999
                      8,                0.58653,                  1.167,                 2.1823,                0.97905,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031779,              0.0031779,              0.0031779
                      9,                0.57182,                 1.1308,                 2.1109,                0.96588,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029559,              0.0029559,              0.0029559
                     10,                0.55803,                 1.1053,                 2.0408,                0.95503,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027338,              0.0027338,              0.0027338
                     11,                0.56523,                 1.1281,                 2.0413,                0.98683,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025118,              0.0025118,              0.0025118
                     12,                0.55224,                 1.0861,                 1.9566,                0.97023,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022898,              0.0022898,              0.0022898
                     13,                 0.5309,                 1.0453,                 1.8698,                0.95437,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020678,              0.0020678,              0.0020678
                     14,                0.51601,                 1.0157,                 1.7847,                0.93684,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018458,              0.0018458,              0.0018458
                     15,                0.49703,                0.97586,                 1.7046,                0.92237,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016237,              0.0016237,              0.0016237
                     16,                 0.4884,                0.95379,                 1.6527,                0.91287,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014017,              0.0014017,              0.0014017
                     17,                0.47329,                 0.9255,                 1.5623,                0.89814,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011797,              0.0011797,              0.0011797
                     18,                0.46057,                0.88787,                 1.5042,                0.88886,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095767,             0.00095767,             0.00095767
                     19,                0.44279,                0.85756,                 1.4039,                0.87311,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00073565,             0.00073565,             0.00073565
                     20,                0.42633,                0.82931,                 1.3313,                0.85759,                0.40869,                0.28382,                0.26553,                0.21367,                0.42136,                0.28363,                0.26595,                0.20463,                0.52594,                 1.0093,                  1.826,                0.93536,             0.00051363,             0.00051363,             0.00051363
