                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.71184,                 1.4436,                 2.3356,                 1.0926,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.041382,              0.0043376,              0.0043376
                      2,                0.70573,                 1.4314,                  2.339,                  1.093,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065496,              0.0065496,              0.0065496
                      3,                0.65367,                 1.3091,                 2.1789,                 1.0515,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065496,              0.0065496,              0.0065496
                      4,                0.61957,                 1.2598,                 2.0768,                  1.022,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062091,              0.0062091,              0.0062091
                      5,                 0.5884,                 1.1946,                 1.9909,                0.99488,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058687,              0.0058687,              0.0058687
                      6,                0.56906,                 1.1448,                 1.9149,                0.97429,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055283,              0.0055283,              0.0055283
                      7,                0.55333,                 1.1257,                  1.858,                0.96356,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051879,              0.0051879,              0.0051879
                      8,                0.53727,                 1.0839,                 1.7989,                0.94978,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048474,              0.0048474,              0.0048474
                      9,                0.52236,                 1.0588,                 1.7435,                0.93771,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004507,               0.004507,               0.004507
                     10,                0.51372,                 1.0259,                 1.7045,                0.92877,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041666,              0.0041666,              0.0041666
                     11,                0.52303,                   1.05,                 1.6951,                0.96677,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038261,              0.0038261,              0.0038261
                     12,                0.50999,                 1.0126,                  1.636,                0.95222,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034857,              0.0034857,              0.0034857
                     13,                0.49089,                0.96945,                 1.5689,                0.93573,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031453,              0.0031453,              0.0031453
                     14,                0.48285,                0.95153,                 1.5254,                0.92493,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028049,              0.0028049,              0.0028049
                     15,                0.46197,                0.92396,                   1.47,                 0.9073,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024644,              0.0024644,              0.0024644
                     16,                0.45222,                0.89617,                 1.4167,                0.89735,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002124,               0.002124,               0.002124
                     17,                0.44293,                 0.8743,                 1.3612,                0.88492,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017836,              0.0017836,              0.0017836
                     18,                0.43122,                0.84537,                 1.3148,                0.87461,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014432,              0.0014432,              0.0014432
                     19,                0.41763,                0.81806,                 1.2566,                0.86338,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011027,              0.0011027,              0.0011027
                     20,                0.40321,                0.79428,                  1.202,                0.84572,                0.35307,                0.28339,                0.24967,                0.19897,                0.35455,                0.28459,                0.25031,                0.19151,                0.46707,                0.90721,                 1.4444,                 0.8956,              0.0007623,              0.0007623,              0.0007623
