                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.67581,                 1.3739,                 2.6578,                 1.1688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.04237,              0.0034705,              0.0034705
                      2,                0.68441,                  1.387,                 2.7197,                 1.1865,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053994,              0.0053994,              0.0053994
                      3,                0.62883,                 1.2778,                 2.5172,                 1.1325,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053994,              0.0053994,              0.0053994
                      4,                0.59604,                 1.2027,                 2.3975,                 1.1027,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051188,              0.0051188,              0.0051188
                      5,                0.56709,                  1.139,                 2.2743,                 1.0699,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048382,              0.0048382,              0.0048382
                      6,                0.54715,                 1.0975,                 2.1864,                 1.0554,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045575,              0.0045575,              0.0045575
                      7,                0.53117,                 1.0657,                  2.109,                   1.04,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042769,              0.0042769,              0.0042769
                      8,                0.51334,                 1.0266,                 2.0292,                 1.0222,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039963,              0.0039963,              0.0039963
                      9,                0.50198,                 1.0072,                 1.9665,                 1.0098,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037157,              0.0037157,              0.0037157
                     10,                0.49273,                0.98775,                 1.9258,                0.99962,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034351,              0.0034351,              0.0034351
                     11,                 0.4985,                0.99969,                 1.9314,                 1.0398,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031545,              0.0031545,              0.0031545
                     12,                0.48542,                0.96394,                 1.8533,                 1.0221,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028739,              0.0028739,              0.0028739
                     13,                0.46732,                 0.9256,                 1.7708,                 1.0036,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025932,              0.0025932,              0.0025932
                     14,                0.45976,                0.90874,                 1.7111,                0.99295,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023126,              0.0023126,              0.0023126
                     15,                0.44798,                0.88745,                 1.6604,                   0.98,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002032,               0.002032,               0.002032
                     16,                0.43253,                0.85475,                 1.5823,                0.96622,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017514,              0.0017514,              0.0017514
                     17,                0.42197,                0.83813,                 1.5354,                0.94966,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014708,              0.0014708,              0.0014708
                     18,                 0.4106,                0.80472,                  1.474,                 0.9413,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011902,              0.0011902,              0.0011902
                     19,                 0.3977,                0.77979,                 1.3877,                0.92866,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00090955,             0.00090955,             0.00090955
                     20,                0.38289,                0.75521,                 1.3185,                0.91058,                 0.3936,                0.27243,                  0.261,                0.20742,                0.38835,                0.27268,                0.25905,                0.19947,                0.45266,                0.87249,                 1.6689,                0.97294,             0.00062894,             0.00062894,             0.00062894
