                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3616,                 2.8166,                 2.9274,                 1.5996,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073412,               0.014878,               0.014878
                      2,                 1.2458,                  2.568,                 2.7408,                 1.5044,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.045259,               0.028325,               0.028325
                      3,                 1.1494,                 2.3661,                 2.5978,                 1.4206,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.032319,               0.032319,               0.032319
                      4,                 1.0737,                 2.2397,                 2.4901,                 1.3705,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.032319,               0.032319,               0.032319
                      5,                 1.0254,                 2.1302,                 2.4002,                 1.3326,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.030539,               0.030539,               0.030539
                      6,                 0.9755,                 2.0268,                 2.3003,                  1.296,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.028758,               0.028758,               0.028758
                      7,                0.94694,                 1.9558,                 2.2361,                 1.2757,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.026978,               0.026978,               0.026978
                      8,                0.91426,                 1.8969,                 2.1909,                 1.2513,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.025197,               0.025197,               0.025197
                      9,                 0.8785,                 1.8371,                 2.1158,                 1.2234,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.023417,               0.023417,               0.023417
                     10,                0.85284,                 1.7753,                 2.0576,                 1.2023,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.021636,               0.021636,               0.021636
                     11,                0.86458,                 1.8044,                  2.059,                 1.2426,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.019856,               0.019856,               0.019856
                     12,                0.84501,                 1.7665,                 1.9938,                  1.222,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.018075,               0.018075,               0.018075
                     13,                0.81676,                 1.6967,                 1.9407,                 1.2011,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.016295,               0.016295,               0.016295
                     14,                0.79331,                 1.6566,                 1.8865,                 1.1809,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014514,               0.014514,               0.014514
                     15,                0.77596,                 1.6285,                 1.8399,                 1.1687,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012734,               0.012734,               0.012734
                     16,                0.75616,                 1.5843,                 1.7906,                 1.1529,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010953,               0.010953,               0.010953
                     17,                 0.7346,                 1.5447,                 1.7409,                 1.1311,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091726,              0.0091726,              0.0091726
                     18,                 0.7156,                 1.4963,                 1.6962,                 1.1211,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073921,              0.0073921,              0.0073921
                     19,                 0.6963,                 1.4573,                 1.6475,                 1.1035,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056116,              0.0056116,              0.0056116
                     20,                0.67832,                 1.4163,                  1.596,                  1.089,                0.34409,                0.19262,                0.15722,                 0.1219,                0.27281,                0.09347,                0.05902,                0.02766,                0.75061,                 3.9004,                 1.7163,                 1.1254,              0.0038312,              0.0038312,              0.0038312
