                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.79741,                 1.6115,                 2.7185,                 1.1749,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039737,              0.0028198,              0.0028198
                      2,                0.81819,                 1.6574,                 2.8052,                 1.2014,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042498,              0.0042498,              0.0042498
                      3,                0.76213,                 1.5292,                 2.6035,                 1.1555,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042498,              0.0042498,              0.0042498
                      4,                0.72141,                 1.4451,                 2.4472,                 1.1241,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040297,              0.0040297,              0.0040297
                      5,                0.67755,                 1.3646,                  2.313,                 1.0902,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038095,              0.0038095,              0.0038095
                      6,                0.65422,                 1.3121,                 2.2325,                 1.0743,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035894,              0.0035894,              0.0035894
                      7,                0.63247,                 1.2587,                 2.1389,                 1.0556,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033692,              0.0033692,              0.0033692
                      8,                0.62013,                 1.2334,                 2.0854,                 1.0423,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031491,              0.0031491,              0.0031491
                      9,                0.60452,                 1.2048,                 2.0053,                 1.0288,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029289,              0.0029289,              0.0029289
                     10,                0.58894,                 1.1666,                  1.955,                 1.0165,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027088,              0.0027088,              0.0027088
                     11,                0.59635,                 1.1919,                 1.9587,                 1.0501,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024886,              0.0024886,              0.0024886
                     12,                0.58268,                 1.1528,                 1.8797,                 1.0337,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022685,              0.0022685,              0.0022685
                     13,                 0.5636,                 1.1083,                 1.7969,                 1.0162,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020483,              0.0020483,              0.0020483
                     14,                0.55201,                 1.0785,                 1.7337,                 1.0062,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018281,              0.0018281,              0.0018281
                     15,                0.52661,                  1.032,                 1.6455,                0.98351,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001608,               0.001608,               0.001608
                     16,                0.51317,                 1.0041,                 1.5782,                0.97158,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013878,              0.0013878,              0.0013878
                     17,                0.49884,                0.97524,                 1.5092,                0.95633,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011677,              0.0011677,              0.0011677
                     18,                0.48291,                0.93316,                 1.4331,                0.94594,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00094753,             0.00094753,             0.00094753
                     19,                 0.4658,                0.89783,                 1.3459,                0.93042,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00072738,             0.00072738,             0.00072738
                     20,                0.44794,                0.87019,                 1.2668,                0.91426,                 0.3865,                0.28551,                0.26412,                0.20968,                0.38704,                0.28486,                0.26295,                0.20178,                0.55739,                 1.0821,                 1.7554,                  1.003,             0.00050722,             0.00050722,             0.00050722
