                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.76082,                   1.57,                 2.0332,                 1.2182,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.04676,              0.0083447,              0.0083447
                      2,                 0.7238,                 1.4971,                 1.9643,                 1.1841,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012881,               0.012881,               0.012881
                      3,                0.66374,                  1.355,                 1.8294,                 1.1132,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012881,               0.012881,               0.012881
                      4,                0.62162,                  1.269,                  1.739,                 1.0773,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012213,               0.012213,               0.012213
                      5,                 0.5987,                 1.2298,                 1.6805,                 1.0562,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011544,               0.011544,               0.011544
                      6,                 0.5743,                  1.175,                 1.6192,                  1.034,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010875,               0.010875,               0.010875
                      7,                0.55484,                 1.1302,                 1.5706,                 1.0163,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010207,               0.010207,               0.010207
                      8,                0.54236,                 1.0973,                 1.5307,                 1.0055,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095379,              0.0095379,              0.0095379
                      9,                 0.5247,                 1.0711,                  1.491,                0.98962,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088692,              0.0088692,              0.0088692
                     10,                0.51365,                 1.0416,                 1.4534,                0.97655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0082006,              0.0082006,              0.0082006
                     11,                0.53199,                 1.0869,                 1.4963,                  1.033,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0075319,              0.0075319,              0.0075319
                     12,                0.51952,                 1.0492,                 1.4421,                 1.0191,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068632,              0.0068632,              0.0068632
                     13,                0.49971,                 1.0075,                 1.3926,                0.99842,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061945,              0.0061945,              0.0061945
                     14,                0.49439,                 0.9925,                 1.3668,                0.99144,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055259,              0.0055259,              0.0055259
                     15,                0.47835,                0.96092,                 1.3224,                0.97384,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048572,              0.0048572,              0.0048572
                     16,                0.46371,                0.92958,                 1.2749,                 0.9591,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041885,              0.0041885,              0.0041885
                     17,                0.45324,                0.91129,                 1.2409,                0.94194,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035198,              0.0035198,              0.0035198
                     18,                0.44358,                0.88248,                 1.2047,                0.93764,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028511,              0.0028511,              0.0028511
                     19,                0.43066,                0.85586,                 1.1617,                 0.9246,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021825,              0.0021825,              0.0021825
                     20,                0.41746,                0.83284,                 1.1245,                0.90991,                0.42645,                0.23614,                0.20869,                0.16646,                0.42605,                0.23758,                0.21003,                 0.1599,                0.46237,                0.89226,                 1.2171,                0.94524,              0.0015138,              0.0015138,              0.0015138
