                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.52303,                 1.0471,                 2.4705,                 1.0451,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.042477,              0.0016023,              0.0016023
                      2,                 0.5817,                 1.1657,                 2.7649,                 1.1185,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025766,              0.0025766,              0.0025766
                      3,                0.54685,                 1.0951,                  2.605,                 1.0809,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025766,              0.0025766,              0.0025766
                      4,                0.51111,                 1.0224,                 2.4253,                  1.047,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024432,              0.0024432,              0.0024432
                      5,                0.49176,                0.98424,                 2.3069,                 1.0279,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023098,              0.0023098,              0.0023098
                      6,                0.47662,                0.95395,                 2.2264,                 1.0107,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021765,              0.0021765,              0.0021765
                      7,                0.45712,                0.91297,                 2.1236,                0.99066,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020431,              0.0020431,              0.0020431
                      8,                 0.4463,                0.88343,                 2.0434,                 0.9782,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019097,              0.0019097,              0.0019097
                      9,                0.43732,                0.87375,                 1.9816,                 0.9691,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017763,              0.0017763,              0.0017763
                     10,                0.42833,                0.84263,                 1.9307,                0.96142,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016429,              0.0016429,              0.0016429
                     11,                0.43291,                0.85606,                 1.9139,                0.98958,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015095,              0.0015095,              0.0015095
                     12,                 0.4164,                0.81763,                 1.7955,                0.96688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013762,              0.0013762,              0.0013762
                     13,                0.40331,                0.78296,                 1.6878,                0.95369,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012428,              0.0012428,              0.0012428
                     14,                0.39115,                0.76034,                 1.6099,                0.93914,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011094,              0.0011094,              0.0011094
                     15,                 0.3773,                0.73372,                 1.5362,                0.92126,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097601,             0.00097601,             0.00097601
                     16,                0.36711,                0.71303,                 1.4565,                0.91135,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00084263,             0.00084263,             0.00084263
                     17,                0.35689,                0.68876,                 1.3775,                0.89452,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00070925,             0.00070925,             0.00070925
                     18,                 0.3456,                0.66244,                 1.2957,                0.88491,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00057586,             0.00057586,             0.00057586
                     19,                0.33244,                0.63809,                 1.1964,                 0.8715,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00044248,             0.00044248,             0.00044248
                     20,                0.32211,                0.61697,                 1.1192,                0.85743,                0.36947,                0.30844,                0.28533,                0.22956,                0.38567,                0.30514,                0.28409,                0.22085,                 0.4188,                0.80831,                 1.8337,                0.96504,              0.0003091,              0.0003091,              0.0003091
