                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.67338,                 1.3806,                 2.0309,                 1.2163,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.066717,              0.0066917,              0.0066917
                      2,                0.65022,                 1.3373,                  1.993,                 1.1989,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.032665,               0.012742,               0.012742
                      3,                0.60072,                 1.2321,                 1.8765,                 1.1408,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015084,               0.015084,               0.015084
                      4,                0.56945,                 1.1592,                  1.793,                 1.1074,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015084,               0.015084,               0.015084
                      5,                0.55156,                 1.1218,                 1.7291,                 1.0872,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014256,               0.014256,               0.014256
                      6,                0.52759,                 1.0729,                 1.6761,                 1.0612,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013427,               0.013427,               0.013427
                      7,                0.51268,                 1.0411,                 1.6318,                 1.0439,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012599,               0.012599,               0.012599
                      8,                0.49316,                 1.0034,                 1.5824,                 1.0294,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011771,               0.011771,               0.011771
                      9,                0.48609,                0.99099,                 1.5608,                 1.0199,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010943,               0.010943,               0.010943
                     10,                 0.4738,                0.96865,                 1.5132,                  1.004,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010115,               0.010115,               0.010115
                     11,                0.47928,                0.98071,                 1.5083,                 1.0413,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0092868,              0.0092868,              0.0092868
                     12,                0.46311,                0.94112,                 1.4418,                 1.0211,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0084586,              0.0084586,              0.0084586
                     13,                0.45382,                0.90874,                 1.3993,                 1.0083,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0076305,              0.0076305,              0.0076305
                     14,                0.43801,                0.88273,                 1.3539,                0.99114,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068024,              0.0068024,              0.0068024
                     15,                 0.4281,                0.86109,                 1.3199,                0.97719,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059742,              0.0059742,              0.0059742
                     16,                0.41655,                0.82958,                 1.2676,                0.96388,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051461,              0.0051461,              0.0051461
                     17,                0.39898,                0.80607,                   1.22,                0.93986,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004318,               0.004318,               0.004318
                     18,                0.39177,                0.78552,                 1.1863,                0.93118,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034898,              0.0034898,              0.0034898
                     19,                0.37758,                0.75455,                 1.1334,                0.91797,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026617,              0.0026617,              0.0026617
                     20,                0.36535,                0.73565,                 1.0903,                0.90072,                0.35065,                 0.2403,                0.20132,                0.15866,                0.35505,                0.24071,                0.20301,                0.15188,                 0.4268,                0.83567,                 1.2607,                0.96297,              0.0018335,              0.0018335,              0.0018335
