                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.74919,                   1.53,                 2.5721,                 1.1109,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.041977,              0.0074509,              0.0074509
                      2,                0.71656,                  1.472,                 2.4689,                 1.0846,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01082,                0.01082,                0.01082
                      3,                0.66665,                 1.3744,                 2.3416,                 1.0364,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01082,                0.01082,                0.01082
                      4,                0.63385,                    1.3,                 2.2531,                 1.0096,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01026,                0.01026,                0.01026
                      5,                0.61106,                 1.2542,                 2.1637,                0.98913,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0096995,              0.0096995,              0.0096995
                      6,                0.58822,                  1.204,                 2.0934,                 0.9702,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091394,              0.0091394,              0.0091394
                      7,                0.57376,                 1.1722,                 2.0435,                0.95694,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085792,              0.0085792,              0.0085792
                      8,                 0.5495,                 1.1164,                 1.9646,                0.93653,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0080191,              0.0080191,              0.0080191
                      9,                0.54934,                 1.1145,                   1.94,                0.93329,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074589,              0.0074589,              0.0074589
                     10,                0.54098,                 1.0973,                 1.9037,                0.92717,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068987,              0.0068987,              0.0068987
                     11,                 0.5517,                 1.1255,                 1.9316,                0.97534,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063386,              0.0063386,              0.0063386
                     12,                0.52985,                 1.0774,                 1.8407,                0.95664,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057784,              0.0057784,              0.0057784
                     13,                0.51697,                  1.038,                 1.7771,                0.94337,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052183,              0.0052183,              0.0052183
                     14,                0.51237,                 1.0255,                 1.7458,                0.93473,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046581,              0.0046581,              0.0046581
                     15,                 0.5029,                 0.9989,                    1.7,                0.92738,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040979,              0.0040979,              0.0040979
                     16,                0.49062,                0.97566,                  1.655,                0.91887,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035378,              0.0035378,              0.0035378
                     17,                0.47824,                0.95248,                 1.6061,                0.89923,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029776,              0.0029776,              0.0029776
                     18,                0.46417,                0.92905,                 1.5631,                0.89214,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024175,              0.0024175,              0.0024175
                     19,                0.44971,                0.90009,                 1.5025,                 0.8812,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018573,              0.0018573,              0.0018573
                     20,                0.43481,                0.87406,                 1.4396,                0.86353,                0.37091,                0.25757,                0.22719,                0.17839,                0.37457,                0.25627,                 0.2266,                0.17279,                0.47518,                0.92002,                 1.5768,                0.88812,              0.0012972,              0.0012972,              0.0012972
