                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.66021,                 1.3521,                 2.4056,                 1.2287,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.041963,              0.0039154,              0.0039154
                      2,                0.66048,                 1.3481,                  2.424,                 1.2372,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060076,              0.0060076,              0.0060076
                      3,                0.60895,                  1.242,                  2.255,                 1.1848,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060076,              0.0060076,              0.0060076
                      4,                0.57113,                 1.1618,                 2.1078,                 1.1469,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056953,              0.0056953,              0.0056953
                      5,                0.54719,                  1.104,                 2.0186,                 1.1211,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053829,              0.0053829,              0.0053829
                      6,                0.52702,                 1.0714,                  1.932,                 1.1028,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050706,              0.0050706,              0.0050706
                      7,                0.50834,                 1.0224,                 1.8588,                 1.0813,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047582,              0.0047582,              0.0047582
                      8,                0.49424,                0.99741,                 1.8105,                 1.0658,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044459,              0.0044459,              0.0044459
                      9,                0.48759,                0.97289,                 1.7687,                 1.0589,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041335,              0.0041335,              0.0041335
                     10,                0.47397,                0.94637,                 1.6996,                 1.0455,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038211,              0.0038211,              0.0038211
                     11,                0.48787,                0.98565,                   1.74,                 1.0945,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035088,              0.0035088,              0.0035088
                     12,                 0.4728,                0.94181,                 1.6608,                 1.0737,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031964,              0.0031964,              0.0031964
                     13,                0.45258,                0.90093,                 1.5857,                 1.0512,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028841,              0.0028841,              0.0028841
                     14,                0.44497,                0.88114,                 1.5343,                 1.0399,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025717,              0.0025717,              0.0025717
                     15,                0.43154,                 0.8612,                 1.4899,                 1.0253,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022594,              0.0022594,              0.0022594
                     16,                0.41956,                0.83423,                 1.4376,                 1.0129,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001947,               0.001947,               0.001947
                     17,                0.40613,                0.81199,                 1.3661,                0.98994,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016347,              0.0016347,              0.0016347
                     18,                0.39752,                0.78163,                 1.3136,                0.98498,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013223,              0.0013223,              0.0013223
                     19,                0.38355,                0.75606,                 1.2412,                0.96723,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010099,              0.0010099,              0.0010099
                     20,                0.36973,                0.73466,                 1.1903,                0.95173,                0.33758,                    0.3,                0.26097,                0.20764,                0.36067,                0.28976,                0.25991,                 0.1982,                0.43547,                0.84375,                 1.4711,                 1.0128,             0.00069758,             0.00069758,             0.00069758
