                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.7878,                 1.5983,                 2.8264,                 1.1884,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039333,              0.0029319,              0.0029319
                      2,                0.80963,                 1.6474,                 2.9153,                 1.2161,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004383,               0.004383,               0.004383
                      3,                 0.7476,                 1.5163,                 2.6967,                 1.1625,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004383,               0.004383,               0.004383
                      4,                0.70505,                 1.4243,                 2.5253,                 1.1359,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041559,              0.0041559,              0.0041559
                      5,                 0.6755,                  1.357,                 2.4173,                 1.1086,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039289,              0.0039289,              0.0039289
                      6,                0.64834,                 1.3036,                 2.3203,                 1.0882,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037019,              0.0037019,              0.0037019
                      7,                0.62734,                 1.2559,                 2.2484,                 1.0706,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034748,              0.0034748,              0.0034748
                      8,                0.60658,                 1.1971,                 2.1346,                 1.0517,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032478,              0.0032478,              0.0032478
                      9,                 0.5957,                 1.1808,                 2.0862,                 1.0421,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030208,              0.0030208,              0.0030208
                     10,                0.57765,                 1.1521,                 2.0303,                 1.0252,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027937,              0.0027937,              0.0027937
                     11,                0.59402,                 1.1854,                 2.0505,                 1.0717,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025667,              0.0025667,              0.0025667
                     12,                0.57752,                 1.1341,                 1.9607,                 1.0497,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023396,              0.0023396,              0.0023396
                     13,                0.55247,                 1.0929,                 1.8596,                 1.0308,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021126,              0.0021126,              0.0021126
                     14,                0.54222,                 1.0567,                 1.7794,                 1.0174,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018856,              0.0018856,              0.0018856
                     15,                0.52142,                 1.0224,                  1.715,                 1.0001,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016585,              0.0016585,              0.0016585
                     16,                0.51036,                 0.9961,                 1.6498,                0.99004,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014315,              0.0014315,              0.0014315
                     17,                0.49449,                0.96683,                 1.5663,                0.96954,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012045,              0.0012045,              0.0012045
                     18,                0.47941,                0.92858,                 1.4946,                0.96209,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097743,             0.00097743,             0.00097743
                     19,                0.46229,                 0.8968,                 1.4079,                0.94457,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0007504,              0.0007504,              0.0007504
                     20,                0.44647,                0.86653,                 1.3224,                0.92975,                0.39548,                0.28651,                0.26701,                0.21351,                0.39576,                0.28677,                0.26586,                 0.2042,                0.54493,                 1.0623,                 1.8115,                  1.009,             0.00052336,             0.00052336,             0.00052336
