                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.81208,                 1.6442,                 2.8361,                 1.1997,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039314,              0.0029128,              0.0029128
                      2,                0.83523,                 1.6879,                 2.9424,                 1.2309,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004354,               0.004354,               0.004354
                      3,                0.77181,                 1.5536,                 2.7234,                 1.1761,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004354,               0.004354,               0.004354
                      4,                0.72111,                 1.4491,                 2.5512,                 1.1375,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041281,              0.0041281,              0.0041281
                      5,                0.69631,                 1.3988,                 2.4401,                 1.1172,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039021,              0.0039021,              0.0039021
                      6,                0.66306,                 1.3251,                 2.3413,                 1.0911,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036761,              0.0036761,              0.0036761
                      7,                0.64502,                  1.287,                 2.2543,                 1.0733,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034501,              0.0034501,              0.0034501
                      8,                0.62995,                 1.2555,                 2.1855,                 1.0638,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032242,              0.0032242,              0.0032242
                      9,                0.61581,                 1.2348,                  2.143,                  1.054,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029982,              0.0029982,              0.0029982
                     10,                0.59284,                 1.1891,                  2.052,                 1.0339,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027722,              0.0027722,              0.0027722
                     11,                0.60612,                 1.2127,                 2.0601,                 1.0696,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025462,              0.0025462,              0.0025462
                     12,                0.58616,                  1.162,                 1.9705,                 1.0479,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023203,              0.0023203,              0.0023203
                     13,                0.56642,                 1.1207,                 1.8818,                 1.0319,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020943,              0.0020943,              0.0020943
                     14,                0.55403,                 1.0879,                 1.8028,                 1.0184,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018683,              0.0018683,              0.0018683
                     15,                0.53068,                  1.045,                  1.719,                0.99879,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016424,              0.0016424,              0.0016424
                     16,                0.52151,                 1.0176,                   1.66,                0.99074,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014164,              0.0014164,              0.0014164
                     17,                0.50799,                0.99115,                  1.583,                0.97446,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011904,              0.0011904,              0.0011904
                     18,                0.48935,                0.94899,                 1.5078,                0.96022,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096444,             0.00096444,             0.00096444
                     19,                0.47259,                0.91618,                 1.4147,                0.94554,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00073847,             0.00073847,             0.00073847
                     20,                0.45391,                0.87993,                 1.3397,                0.92808,                0.37831,                0.29727,                0.26793,                0.21436,                0.37789,                0.29581,                0.26814,                0.20646,                0.55739,                 1.0778,                 1.7974,                 1.0068,             0.00051249,             0.00051249,             0.00051249
