                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.80035,                 1.6185,                 2.3779,                 1.1363,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.037821,              0.0089884,              0.0089884
                      2,                0.75129,                 1.5304,                 2.2697,                 1.0958,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012007,               0.012007,               0.012007
                      3,                0.69444,                 1.4039,                 2.1314,                 1.0515,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012007,               0.012007,               0.012007
                      4,                0.66525,                 1.3467,                 2.0614,                 1.0226,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011385,               0.011385,               0.011385
                      5,                0.63226,                 1.2813,                 1.9794,                0.99789,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010762,               0.010762,               0.010762
                      6,                0.60999,                 1.2588,                 1.9312,                0.97607,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010139,               0.010139,               0.010139
                      7,                0.59757,                 1.2106,                 1.8657,                0.96798,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095164,              0.0095164,              0.0095164
                      8,                0.57937,                 1.1751,                 1.8116,                 0.9515,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088937,              0.0088937,              0.0088937
                      9,                0.56427,                 1.1502,                 1.7767,                0.94018,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0082709,              0.0082709,              0.0082709
                     10,                0.55436,                 1.1277,                 1.7374,                0.93078,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0076482,              0.0076482,              0.0076482
                     11,                0.56794,                  1.155,                 1.7716,                0.98127,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070255,              0.0070255,              0.0070255
                     12,                0.55738,                 1.1336,                 1.7111,                0.96811,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064028,              0.0064028,              0.0064028
                     13,                0.53182,                 1.0684,                 1.6298,                0.94637,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057801,              0.0057801,              0.0057801
                     14,                0.52472,                 1.0449,                 1.5917,                0.93668,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051573,              0.0051573,              0.0051573
                     15,                0.51176,                 1.0314,                 1.5529,                0.92591,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045346,              0.0045346,              0.0045346
                     16,                0.49721,                0.99231,                  1.496,                0.91253,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039119,              0.0039119,              0.0039119
                     17,                0.48289,                0.96603,                 1.4537,                0.89446,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032892,              0.0032892,              0.0032892
                     18,                0.47419,                0.93939,                 1.4186,                0.89065,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026664,              0.0026664,              0.0026664
                     19,                 0.4621,                0.91502,                 1.3768,                 0.8823,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020437,              0.0020437,              0.0020437
                     20,                0.44803,                0.89364,                 1.3265,                0.86541,                0.36774,                0.24803,                0.20589,                0.16409,                0.37176,                0.24945,                0.20727,                0.15762,                0.49659,                 0.9642,                 1.4508,                0.89852,               0.001421,               0.001421,               0.001421
