                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.76153,                 1.5538,                 2.3814,                0.98057,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.04337,              0.0041122,              0.0041122
                      2,                0.75681,                 1.5368,                 2.3864,                0.97979,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064353,              0.0064353,              0.0064353
                      3,                0.69267,                 1.3989,                 2.2079,                0.92874,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064353,              0.0064353,              0.0064353
                      4,                0.65321,                  1.319,                 2.0879,                0.90019,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061006,              0.0061006,              0.0061006
                      5,                0.62144,                  1.251,                 1.9847,                0.87737,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057659,              0.0057659,              0.0057659
                      6,                0.60371,                 1.2116,                 1.9193,                0.86424,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054312,              0.0054312,              0.0054312
                      7,                0.58165,                 1.1702,                 1.8411,                0.84858,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050965,              0.0050965,              0.0050965
                      8,                0.56862,                 1.1435,                 1.7997,                0.84136,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047618,              0.0047618,              0.0047618
                      9,                0.54535,                 1.0992,                 1.7236,                 0.8247,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044271,              0.0044271,              0.0044271
                     10,                0.53788,                 1.0771,                  1.689,                0.81852,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040924,              0.0040924,              0.0040924
                     11,                0.55154,                 1.1017,                 1.7203,                0.85343,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037577,              0.0037577,              0.0037577
                     12,                0.53755,                 1.0746,                 1.6516,                0.83901,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034229,              0.0034229,              0.0034229
                     13,                0.51628,                 1.0233,                 1.5812,                0.82398,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030882,              0.0030882,              0.0030882
                     14,                0.50659,                0.99977,                 1.5268,                0.81476,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027535,              0.0027535,              0.0027535
                     15,                0.49264,                0.97936,                 1.4871,                0.80349,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024188,              0.0024188,              0.0024188
                     16,                0.47641,                0.94513,                 1.4215,                0.79246,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020841,              0.0020841,              0.0020841
                     17,                0.46528,                  0.918,                 1.3683,                0.77769,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017494,              0.0017494,              0.0017494
                     18,                0.45274,                0.88646,                 1.3224,                0.77131,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014147,              0.0014147,              0.0014147
                     19,                0.43986,                0.86003,                 1.2601,                0.76122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00108,                0.00108,                0.00108
                     20,                0.42326,                0.83327,                 1.2009,                0.74817,                0.36651,                0.28679,                0.25889,                0.20762,                0.34333,                0.28773,                0.25769,                0.19872,                0.48597,                0.93659,                 1.4291,                0.78346,              0.0007453,              0.0007453,              0.0007453
