                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.78187,                 1.5727,                 2.5275,                 1.0749,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.044233,              0.0049748,              0.0049748
                      2,                0.77393,                 1.5698,                 2.5257,                 1.0716,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077854,              0.0077854,              0.0077854
                      3,                0.71584,                 1.4513,                 2.3538,                 1.0245,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077854,              0.0077854,              0.0077854
                      4,                0.68065,                 1.3684,                 2.2468,                0.99913,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073809,              0.0073809,              0.0073809
                      5,                0.64575,                 1.3023,                 2.1407,                0.97207,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069763,              0.0069763,              0.0069763
                      6,                 0.6412,                 1.2816,                 2.1048,                0.96608,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065717,              0.0065717,              0.0065717
                      7,                0.61264,                 1.2341,                 2.0337,                0.94194,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061672,              0.0061672,              0.0061672
                      8,                0.59738,                 1.2098,                 1.9737,                0.93315,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057626,              0.0057626,              0.0057626
                      9,                0.58539,                 1.1785,                 1.9158,                0.92156,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005358,               0.005358,               0.005358
                     10,                0.57663,                 1.1616,                 1.8901,                0.91474,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049535,              0.0049535,              0.0049535
                     11,                0.58645,                 1.1772,                 1.9096,                 0.9552,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045489,              0.0045489,              0.0045489
                     12,                0.56749,                 1.1291,                 1.7998,                0.93613,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041443,              0.0041443,              0.0041443
                     13,                 0.5511,                  1.079,                 1.7232,                0.92417,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037398,              0.0037398,              0.0037398
                     14,                0.53856,                 1.0654,                 1.6957,                0.91266,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033352,              0.0033352,              0.0033352
                     15,                0.52295,                 1.0393,                 1.6329,                0.89884,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029306,              0.0029306,              0.0029306
                     16,                0.51372,                 1.0134,                 1.5863,                0.89235,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025261,              0.0025261,              0.0025261
                     17,                0.50317,                0.98636,                 1.5305,                 0.8765,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021215,              0.0021215,              0.0021215
                     18,                0.48725,                0.95823,                 1.4943,                0.86854,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001717,               0.001717,               0.001717
                     19,                0.46967,                0.92616,                 1.4207,                0.85447,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013124,              0.0013124,              0.0013124
                     20,                 0.4578,                0.90429,                 1.3778,                0.84166,                0.33874,                0.28913,                0.24187,                0.19209,                0.34166,                0.28757,                0.24279,                0.18591,                0.51301,                0.99766,                 1.5806,                0.87629,             0.00090782,             0.00090782,             0.00090782
