                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.67587,                 1.3987,                 2.0357,                 1.3135,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.040808,              0.0090095,              0.0090095
                      2,                0.62529,                  1.313,                 1.9135,                 1.2398,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012562,               0.012562,               0.012562
                      3,                0.58628,                 1.2093,                 1.7976,                 1.1895,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012562,               0.012562,               0.012562
                      4,                0.54219,                 1.1297,                 1.6983,                 1.1384,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011913,               0.011913,               0.011913
                      5,                0.51369,                 1.0703,                 1.6273,                 1.0945,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011265,               0.011265,               0.011265
                      6,                0.49734,                 1.0267,                 1.5847,                 1.0781,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010617,               0.010617,               0.010617
                      7,                0.47901,                 1.0046,                 1.5407,                 1.0558,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0099686,              0.0099686,              0.0099686
                      8,                0.46366,                0.95762,                 1.4812,                 1.0353,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0093203,              0.0093203,              0.0093203
                      9,                0.45185,                0.93933,                 1.4547,                 1.0247,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.008672,               0.008672,               0.008672
                     10,                0.44553,                0.93022,                 1.4324,                 1.0185,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0080238,              0.0080238,              0.0080238
                     11,                0.44212,                0.92268,                  1.427,                 1.0336,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073755,              0.0073755,              0.0073755
                     12,                0.43007,                0.89387,                 1.3787,                 1.0183,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067272,              0.0067272,              0.0067272
                     13,                0.41786,                0.86857,                 1.3409,                 1.0052,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060789,              0.0060789,              0.0060789
                     14,                0.41143,                0.85655,                 1.3195,                0.99574,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054306,              0.0054306,              0.0054306
                     15,                0.40058,                0.83823,                 1.2862,                0.98161,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047824,              0.0047824,              0.0047824
                     16,                0.39255,                0.81218,                 1.2523,                0.97179,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041341,              0.0041341,              0.0041341
                     17,                0.38018,                0.79527,                 1.2141,                0.95003,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034858,              0.0034858,              0.0034858
                     18,                0.37489,                0.77973,                 1.1935,                0.94914,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028375,              0.0028375,              0.0028375
                     19,                0.36261,                0.76011,                 1.1484,                0.93658,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021892,              0.0021892,              0.0021892
                     20,                0.35512,                0.74458,                 1.1259,                0.92356,                0.35997,                0.23483,                0.18362,                0.14345,                0.36446,                0.23588,                0.18457,                0.13645,                0.38312,                0.76678,                 1.1662,                0.94442,              0.0015409,              0.0015409,              0.0015409
