                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.78359,                 1.5879,                 2.8388,                 1.1795,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039033,              0.0028929,              0.0028929
                      2,                0.80529,                 1.6263,                 2.9157,                 1.2102,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043069,              0.0043069,              0.0043069
                      3,                0.74809,                 1.5038,                 2.7266,                 1.1672,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043069,              0.0043069,              0.0043069
                      4,                0.70321,                 1.4158,                 2.5763,                 1.1272,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040838,              0.0040838,              0.0040838
                      5,                 0.6706,                 1.3512,                 2.4265,                 1.1013,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038607,              0.0038607,              0.0038607
                      6,                0.64507,                 1.2962,                  2.336,                 1.0794,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036375,              0.0036375,              0.0036375
                      7,                0.62854,                 1.2558,                 2.2465,                 1.0645,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034144,              0.0034144,              0.0034144
                      8,                0.61385,                 1.2274,                 2.2068,                  1.056,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031913,              0.0031913,              0.0031913
                      9,                0.59461,                 1.1894,                 2.1272,                 1.0389,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029682,              0.0029682,              0.0029682
                     10,                0.58307,                 1.1546,                 2.0567,                 1.0285,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027451,              0.0027451,              0.0027451
                     11,                0.59633,                 1.1871,                 2.0883,                 1.0721,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002522,               0.002522,               0.002522
                     12,                0.57507,                 1.1404,                 1.9735,                 1.0477,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022988,              0.0022988,              0.0022988
                     13,                0.56496,                 1.1093,                 1.9028,                 1.0405,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020757,              0.0020757,              0.0020757
                     14,                0.54498,                 1.0617,                 1.8077,                 1.0192,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018526,              0.0018526,              0.0018526
                     15,                0.52745,                  1.035,                 1.7411,                 1.0039,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016295,              0.0016295,              0.0016295
                     16,                0.51173,                 0.9958,                 1.6583,                0.98911,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014064,              0.0014064,              0.0014064
                     17,                0.49887,                0.97312,                 1.5913,                0.97583,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011833,              0.0011833,              0.0011833
                     18,                0.48125,                0.93462,                 1.5133,                0.96262,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096014,             0.00096014,             0.00096014
                     19,                0.46498,                0.90058,                 1.4255,                0.94794,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00073703,             0.00073703,             0.00073703
                     20,                0.44935,                0.87197,                 1.3534,                0.93085,                0.34799,                0.30763,                0.26559,                0.21158,                0.35167,                0.30579,                 0.2657,                0.20371,                0.54783,                 1.0678,                 1.8385,                 1.0111,             0.00051391,             0.00051391,             0.00051391
