                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.76286,                 1.5367,                 2.5258,                 1.1012,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.047895,              0.0049589,              0.0049589
                      2,                0.74848,                 1.5123,                 2.4966,                 1.0935,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0082609,              0.0082609,              0.0082609
                      3,                0.69681,                 1.4038,                 2.3477,                 1.0535,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0082609,              0.0082609,              0.0082609
                      4,                0.65331,                 1.3231,                 2.2192,                 1.0143,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0078318,              0.0078318,              0.0078318
                      5,                0.63562,                 1.2797,                 2.1553,                 0.9994,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074027,              0.0074027,              0.0074027
                      6,                0.61421,                 1.2471,                 2.0899,                0.98429,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069736,              0.0069736,              0.0069736
                      7,                0.60385,                  1.211,                 2.0298,                0.96991,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065445,              0.0065445,              0.0065445
                      8,                0.57728,                 1.1741,                 1.9617,                0.95219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061154,              0.0061154,              0.0061154
                      9,                0.57168,                 1.1456,                 1.9219,                0.94501,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056863,              0.0056863,              0.0056863
                     10,                0.56802,                 1.1399,                 1.8875,                 0.9422,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052572,              0.0052572,              0.0052572
                     11,                0.56903,                 1.1425,                 1.8905,                0.97936,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048281,              0.0048281,              0.0048281
                     12,                0.55907,                 1.1219,                 1.8316,                0.97102,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043991,              0.0043991,              0.0043991
                     13,                0.53629,                 1.0588,                 1.7279,                0.94909,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00397,                0.00397,                0.00397
                     14,                0.52198,                 1.0298,                 1.6765,                 0.9359,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035409,              0.0035409,              0.0035409
                     15,                0.51387,                  1.012,                 1.6428,                0.92572,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031118,              0.0031118,              0.0031118
                     16,                0.50217,                0.98258,                 1.5956,                0.91991,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026827,              0.0026827,              0.0026827
                     17,                0.48926,                0.96142,                 1.5414,                0.89873,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022536,              0.0022536,              0.0022536
                     18,                0.47449,                0.93249,                 1.4908,                 0.8929,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018245,              0.0018245,              0.0018245
                     19,                0.46168,                0.90844,                 1.4339,                0.88287,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013954,              0.0013954,              0.0013954
                     20,                0.45143,                0.88627,                 1.3709,                0.87042,                0.34893,                0.27311,                0.23766,                0.18831,                0.36284,                 0.2735,                0.23721,                0.18078,                0.50536,                0.96987,                 1.5812,                0.90706,             0.00096629,             0.00096629,             0.00096629
