                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.67223,                 1.3671,                 2.6812,                 1.1872,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.04237,              0.0034705,              0.0034705
                      2,                0.67794,                 1.3937,                 2.7525,                 1.2071,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053994,              0.0053994,              0.0053994
                      3,                0.62665,                 1.2656,                 2.5373,                 1.1576,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053994,              0.0053994,              0.0053994
                      4,                0.59356,                 1.1999,                 2.4013,                 1.1203,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051189,              0.0051189,              0.0051189
                      5,                0.56412,                 1.1367,                 2.2821,                 1.0915,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048383,              0.0048383,              0.0048383
                      6,                0.54353,                 1.0908,                 2.1978,                 1.0729,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045577,              0.0045577,              0.0045577
                      7,                0.52426,                 1.0611,                  2.126,                 1.0523,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042772,              0.0042772,              0.0042772
                      8,                0.51009,                 1.0295,                  2.064,                 1.0387,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039966,              0.0039966,              0.0039966
                      9,                0.50145,                 1.0162,                 1.9988,                 1.0294,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037161,              0.0037161,              0.0037161
                     10,                0.48709,                0.97595,                 1.9362,                 1.0142,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034355,              0.0034355,              0.0034355
                     11,                0.49923,                 1.0076,                 1.9524,                 1.0602,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031549,              0.0031549,              0.0031549
                     12,                0.48425,                0.96037,                 1.8682,                 1.0398,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028744,              0.0028744,              0.0028744
                     13,                0.46862,                0.93268,                 1.7904,                 1.0237,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025938,              0.0025938,              0.0025938
                     14,                 0.4614,                 0.9138,                 1.7361,                 1.0148,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023132,              0.0023132,              0.0023132
                     15,                 0.4452,                0.88668,                 1.6756,                0.99555,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020327,              0.0020327,              0.0020327
                     16,                0.43363,                0.85547,                 1.6047,                0.98471,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017521,              0.0017521,              0.0017521
                     17,                0.41763,                0.83435,                 1.5311,                0.96152,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014715,              0.0014715,              0.0014715
                     18,                0.40976,                 0.8073,                 1.4829,                0.95707,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001191,               0.001191,               0.001191
                     19,                 0.3957,                0.77873,                 1.4003,                0.94289,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00091042,             0.00091042,             0.00091042
                     20,                0.38284,                 0.7562,                 1.3333,                0.92871,                 0.3876,                0.29334,                0.26641,                0.21245,                0.38853,                0.29394,                0.26569,                0.20334,                0.44776,                0.86734,                 1.6811,                0.98399,             0.00062986,             0.00062986,             0.00062986
