                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.52902,                 1.0615,                  2.453,                 1.0802,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.042462,              0.0017001,              0.0017001
                      2,                0.58573,                 1.1784,                  2.711,                 1.1504,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027287,              0.0027287,              0.0027287
                      3,                0.54676,                  1.102,                 2.5497,                 1.1101,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027287,              0.0027287,              0.0027287
                      4,                0.50984,                 1.0264,                 2.3762,                 1.0736,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025873,              0.0025873,              0.0025873
                      5,                 0.4912,                0.98202,                 2.2676,                 1.0568,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002446,               0.002446,               0.002446
                      6,                0.47559,                0.95485,                 2.1895,                  1.037,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023046,              0.0023046,              0.0023046
                      7,                0.46148,                0.91926,                 2.0955,                 1.0225,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021633,              0.0021633,              0.0021633
                      8,                0.44806,                0.88229,                 2.0057,                 1.0069,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020219,              0.0020219,              0.0020219
                      9,                0.43521,                0.87127,                 1.9465,                0.99454,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018806,              0.0018806,              0.0018806
                     10,                0.42473,                0.84377,                 1.8927,                0.98448,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017393,              0.0017393,              0.0017393
                     11,                0.43093,                0.85588,                 1.8624,                 1.0126,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015979,              0.0015979,              0.0015979
                     12,                0.41543,                0.81739,                 1.7521,                0.99071,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014566,              0.0014566,              0.0014566
                     13,                0.39899,                0.78008,                 1.6451,                0.97128,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013152,              0.0013152,              0.0013152
                     14,                0.38679,                0.75297,                  1.557,                0.95578,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011739,              0.0011739,              0.0011739
                     15,                0.37546,                0.72967,                  1.503,                0.94164,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010325,              0.0010325,              0.0010325
                     16,                0.36366,                0.70809,                 1.4172,                0.93149,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0008912,              0.0008912,              0.0008912
                     17,                0.35245,                0.68382,                  1.332,                0.91324,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00074985,             0.00074985,             0.00074985
                     18,                0.34184,                0.65999,                 1.2622,                0.90376,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00060851,             0.00060851,             0.00060851
                     19,                0.32828,                0.63563,                 1.1618,                0.88689,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00046717,             0.00046717,             0.00046717
                     20,                0.31945,                0.61348,                 1.0884,                0.87524,                0.42517,                0.29485,                0.28296,                0.22782,                0.42899,                0.29625,                 0.2835,                0.21787,                0.41698,                0.80434,                 1.7885,                0.98652,             0.00032582,             0.00032582,             0.00032582
