                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.96905,                 1.9898,                 2.3797,                 1.5417,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.069727,               0.016423,               0.016423
                      2,                0.89402,                 1.8357,                 2.2464,                 1.4529,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.037725,               0.031268,               0.031268
                      3,                0.81613,                 1.7043,                 2.1276,                 1.3697,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.031683,               0.031683,               0.031683
                      4,                0.76345,                 1.6046,                 2.0293,                 1.3178,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.031683,               0.031683,               0.031683
                      5,                0.73673,                 1.5343,                 1.9621,                  1.292,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.029939,               0.029939,               0.029939
                      6,                0.70001,                 1.4583,                 1.8878,                 1.2546,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.028196,               0.028196,               0.028196
                      7,                0.67246,                 1.4163,                 1.8269,                 1.2263,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.026452,               0.026452,               0.026452
                      8,                0.65446,                 1.3695,                  1.773,                  1.206,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.024709,               0.024709,               0.024709
                      9,                0.64028,                 1.3307,                 1.7298,                 1.1929,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.022965,               0.022965,               0.022965
                     10,                0.62427,                 1.3005,                  1.703,                 1.1782,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.021222,               0.021222,               0.021222
                     11,                0.63763,                 1.3481,                 1.7284,                 1.2337,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.019478,               0.019478,               0.019478
                     12,                 0.6202,                  1.296,                 1.6679,                 1.2124,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017735,               0.017735,               0.017735
                     13,                0.60209,                 1.2519,                 1.6267,                 1.1951,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015991,               0.015991,               0.015991
                     14,                0.59141,                 1.2333,                 1.6015,                 1.1825,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014248,               0.014248,               0.014248
                     15,                0.57541,                 1.2087,                 1.5545,                  1.166,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012504,               0.012504,               0.012504
                     16,                0.56071,                 1.1717,                 1.5115,                 1.1483,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010761,               0.010761,               0.010761
                     17,                0.54928,                 1.1459,                 1.4716,                 1.1271,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0090172,              0.0090172,              0.0090172
                     18,                0.53644,                 1.1198,                 1.4423,                  1.122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072737,              0.0072737,              0.0072737
                     19,                0.52155,                 1.0932,                 1.4028,                 1.1063,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055302,              0.0055302,              0.0055302
                     20,                0.50614,                 1.0664,                 1.3695,                 1.0892,                0.35552,                0.20727,                0.16047,                0.12433,                0.23893,                0.10644,                 0.0599,                0.02643,                0.53729,                  2.885,                 1.3981,                  1.106,              0.0037867,              0.0037867,              0.0037867
