                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.55635,                 1.1356,                 2.6253,                 1.0892,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.043081,              0.0056568,              0.0056568
                      2,                0.54074,                 1.1079,                 2.5548,                 1.0818,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085932,              0.0085932,              0.0085932
                      3,                0.49881,                 1.0195,                 2.4021,                 1.0296,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085932,              0.0085932,              0.0085932
                      4,                0.47013,                 0.9615,                 2.2676,                0.99823,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081463,              0.0081463,              0.0081463
                      5,                0.45203,                0.92584,                 2.1743,                0.97582,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0076995,              0.0076995,              0.0076995
                      6,                0.43246,                0.88598,                 2.1094,                0.95489,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072527,              0.0072527,              0.0072527
                      7,                0.42068,                0.85342,                  2.021,                0.94019,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068058,              0.0068058,              0.0068058
                      8,                0.41056,                0.83154,                 1.9744,                0.92988,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006359,               0.006359,               0.006359
                      9,                 0.3982,                  0.804,                  1.912,                0.91425,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059122,              0.0059122,              0.0059122
                     10,                0.38974,                0.78813,                 1.8684,                0.90448,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054653,              0.0054653,              0.0054653
                     11,                0.39859,                0.80589,                 1.8621,                0.94323,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050185,              0.0050185,              0.0050185
                     12,                 0.3864,                0.77841,                 1.7911,                0.92431,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045717,              0.0045717,              0.0045717
                     13,                0.37262,                0.74787,                 1.7261,                0.91058,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041248,              0.0041248,              0.0041248
                     14,                0.36596,                0.73414,                 1.6735,                0.90045,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003678,               0.003678,               0.003678
                     15,                 0.3557,                0.71599,                 1.6281,                0.88802,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032312,              0.0032312,              0.0032312
                     16,                0.34669,                0.69404,                 1.5726,                0.87839,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027843,              0.0027843,              0.0027843
                     17,                0.33633,                0.67778,                 1.5104,                 0.8611,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023375,              0.0023375,              0.0023375
                     18,                0.32772,                0.65309,                 1.4557,                0.85218,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018907,              0.0018907,              0.0018907
                     19,                0.31768,                0.63846,                 1.3888,                0.84197,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014438,              0.0014438,              0.0014438
                     20,                0.30904,                0.62204,                  1.342,                0.82828,                0.41215,                0.26762,                0.24786,                0.19814,                0.41261,                 0.2697,                0.24787,                0.18827,                0.35069,                0.67927,                 1.5577,                0.86691,             0.00099699,             0.00099699,             0.00099699
