                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.52062,                 1.0575,                 2.4941,                 1.1956,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.047011,              0.0036595,              0.0036595
                      2,                0.52519,                 1.0737,                 2.5428,                 1.2181,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061411,              0.0061411,              0.0061411
                      3,                0.48546,                0.98824,                 2.3443,                 1.1609,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061411,              0.0061411,              0.0061411
                      4,                0.45728,                0.92479,                 2.2128,                 1.1261,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058222,              0.0058222,              0.0058222
                      5,                0.43498,                0.87908,                 2.0915,                 1.0955,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055033,              0.0055033,              0.0055033
                      6,                0.42252,                 0.8449,                 2.0233,                 1.0767,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051843,              0.0051843,              0.0051843
                      7,                 0.4078,                0.82643,                 1.9478,                 1.0575,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048654,              0.0048654,              0.0048654
                      8,                0.39451,                0.79327,                 1.8829,                 1.0396,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045465,              0.0045465,              0.0045465
                      9,                0.38884,                0.77761,                 1.8359,                 1.0343,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042276,              0.0042276,              0.0042276
                     10,                0.37894,                0.76001,                 1.7763,                 1.0202,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039087,              0.0039087,              0.0039087
                     11,                0.38631,                0.77471,                 1.7853,                  1.062,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035898,              0.0035898,              0.0035898
                     12,                 0.3755,                0.75025,                 1.7329,                 1.0452,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032709,              0.0032709,              0.0032709
                     13,                0.36212,                0.72663,                  1.654,                 1.0262,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029519,              0.0029519,              0.0029519
                     14,                0.35425,                0.70324,                 1.5917,                 1.0137,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002633,               0.002633,               0.002633
                     15,                0.34291,                0.68318,                 1.5286,                0.99589,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023141,              0.0023141,              0.0023141
                     16,                0.33378,                0.66626,                 1.4754,                0.98357,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019952,              0.0019952,              0.0019952
                     17,                 0.3259,                0.65228,                   1.42,                 0.9667,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016763,              0.0016763,              0.0016763
                     18,                0.31533,                0.62491,                 1.3581,                0.95451,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013574,              0.0013574,              0.0013574
                     19,                0.30529,                  0.605,                  1.281,                0.93972,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010385,              0.0010385,              0.0010385
                     20,                0.29437,                0.58519,                 1.2158,                0.92653,                0.36292,                0.29701,                0.26188,                0.20894,                0.37901,                0.29267,                0.26099,                0.19998,                0.34688,                 0.6737,                 1.5408,                0.98683,             0.00071955,             0.00071955,             0.00071955
