                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.78914,                 1.5982,                 2.8106,                 1.1874,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039196,              0.0029252,              0.0029252
                      2,                0.82031,                 1.6568,                 2.9034,                 1.2232,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004364,               0.004364,               0.004364
                      3,                  0.747,                 1.5119,                 2.6868,                 1.1616,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004364,               0.004364,               0.004364
                      4,                0.70187,                 1.4027,                 2.5049,                 1.1274,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041379,              0.0041379,              0.0041379
                      5,                0.67133,                 1.3523,                 2.3816,                 1.1019,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039119,              0.0039119,              0.0039119
                      6,                0.65054,                 1.2925,                 2.3012,                 1.0857,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036859,              0.0036859,              0.0036859
                      7,                0.62557,                 1.2465,                 2.2082,                 1.0673,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034599,              0.0034599,              0.0034599
                      8,                0.61146,                 1.2147,                 2.1322,                 1.0513,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032338,              0.0032338,              0.0032338
                      9,                0.59712,                  1.188,                 2.0609,                 1.0401,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030078,              0.0030078,              0.0030078
                     10,                0.58209,                 1.1485,                 2.0139,                 1.0282,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027818,              0.0027818,              0.0027818
                     11,                0.59524,                 1.1798,                 2.0189,                 1.0685,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025557,              0.0025557,              0.0025557
                     12,                0.57146,                 1.1225,                 1.9261,                 1.0445,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023297,              0.0023297,              0.0023297
                     13,                0.56005,                 1.0988,                 1.8635,                 1.0345,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021037,              0.0021037,              0.0021037
                     14,                0.54423,                  1.063,                 1.7792,                 1.0172,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018776,              0.0018776,              0.0018776
                     15,                0.52221,                 1.0224,                 1.6931,                0.99716,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016516,              0.0016516,              0.0016516
                     16,                0.51177,                0.99671,                 1.6281,                0.98812,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014256,              0.0014256,              0.0014256
                     17,                0.49443,                0.96438,                 1.5473,                0.96889,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011996,              0.0011996,              0.0011996
                     18,                0.47806,                0.92644,                 1.4806,                0.95818,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00097352,             0.00097352,             0.00097352
                     19,                0.46079,                0.89207,                 1.3866,                0.94193,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00074749,             0.00074749,             0.00074749
                     20,                0.44476,                 0.8628,                 1.3146,                0.92767,                0.37327,                0.30066,                0.26564,                0.21272,                0.37375,                0.30032,                0.26512,                 0.2043,                0.54823,                 1.0682,                 1.7958,                 1.0078,             0.00052146,             0.00052146,             0.00052146
