                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.77859,                  1.568,                 2.8191,                  1.211,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.037741,              0.0029405,              0.0029405
                      2,                0.79775,                 1.6207,                 2.9186,                 1.2393,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042879,              0.0042879,              0.0042879
                      3,                0.74348,                 1.5089,                 2.7287,                 1.1971,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042879,              0.0042879,              0.0042879
                      4,                0.69024,                 1.3959,                 2.5555,                 1.1538,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040659,              0.0040659,              0.0040659
                      5,                0.67433,                 1.3481,                 2.4451,                 1.1368,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038438,              0.0038438,              0.0038438
                      6,                0.64788,                 1.2992,                 2.3578,                 1.1144,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036218,              0.0036218,              0.0036218
                      7,                0.61936,                 1.2398,                 2.2494,                 1.0917,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033997,              0.0033997,              0.0033997
                      8,                0.59975,                 1.1941,                 2.1644,                 1.0751,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031776,              0.0031776,              0.0031776
                      9,                0.59039,                 1.1703,                  2.094,                 1.0649,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029556,              0.0029556,              0.0029556
                     10,                0.57504,                 1.1446,                 2.0501,                  1.053,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027335,              0.0027335,              0.0027335
                     11,                0.58852,                 1.1729,                 2.0546,                 1.0962,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025114,              0.0025114,              0.0025114
                     12,                0.56968,                  1.124,                  1.963,                 1.0742,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022894,              0.0022894,              0.0022894
                     13,                0.54758,                 1.0802,                 1.8712,                 1.0569,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020673,              0.0020673,              0.0020673
                     14,                0.53654,                 1.0487,                 1.7926,                 1.0407,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018453,              0.0018453,              0.0018453
                     15,                0.51611,                 1.0117,                 1.7188,                 1.0223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016232,              0.0016232,              0.0016232
                     16,                0.50773,                0.98691,                 1.6574,                  1.015,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014011,              0.0014011,              0.0014011
                     17,                0.48855,                0.95421,                 1.5733,                0.99218,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011791,              0.0011791,              0.0011791
                     18,                0.47365,                0.91949,                 1.5065,                0.98184,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095702,             0.00095702,             0.00095702
                     19,                0.45741,                0.88963,                 1.4102,                0.96724,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00073496,             0.00073496,             0.00073496
                     20,                0.44091,                0.85813,                 1.3342,                0.95116,                 0.3728,                0.30323,                0.27265,                0.21931,                0.37265,                0.30325,                0.27154,                0.21116,                0.53986,                 1.0503,                 1.8289,                 1.0362,              0.0005129,              0.0005129,              0.0005129
