                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.53559,                  1.072,                 2.4701,                 1.1069,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.04476,              0.0017202,              0.0017202
                      2,                0.58799,                 1.1805,                 2.7382,                 1.1763,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028713,              0.0028713,              0.0028713
                      3,                0.54706,                 1.1036,                 2.5512,                  1.132,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028713,              0.0028713,              0.0028713
                      4,                0.52313,                 1.0423,                 2.4245,                 1.1086,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027225,              0.0027225,              0.0027225
                      5,                0.50056,                 1.0019,                 2.3024,                 1.0812,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025738,              0.0025738,              0.0025738
                      6,                0.47983,                0.95545,                 2.2123,                 1.0655,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002425,               0.002425,               0.002425
                      7,                0.46318,                0.92203,                 2.0875,                 1.0426,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022763,              0.0022763,              0.0022763
                      8,                0.45529,                0.89292,                 2.0496,                  1.035,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021275,              0.0021275,              0.0021275
                      9,                0.43975,                0.87502,                 1.9748,                 1.0178,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019788,              0.0019788,              0.0019788
                     10,                0.43168,                 0.8535,                 1.9267,                   1.01,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.00183,                0.00183,                0.00183
                     11,                0.43585,                0.86501,                 1.8945,                 1.0375,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016813,              0.0016813,              0.0016813
                     12,                0.41997,                0.82235,                 1.7879,                 1.0153,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015325,              0.0015325,              0.0015325
                     13,                0.40587,                0.79471,                 1.6886,                 1.0009,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013838,              0.0013838,              0.0013838
                     14,                0.39733,                 0.7697,                 1.6153,                0.98939,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001235,               0.001235,               0.001235
                     15,                0.38124,                0.74156,                 1.5378,                0.96816,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010863,              0.0010863,              0.0010863
                     16,                0.36884,                0.71889,                 1.4496,                0.95639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093752,             0.00093752,             0.00093752
                     17,                0.35808,                0.69799,                 1.3694,                0.93797,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00078877,             0.00078877,             0.00078877
                     18,                 0.3497,                0.67387,                 1.3029,                0.93111,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00064002,             0.00064002,             0.00064002
                     19,                0.33521,                0.64771,                  1.204,                0.91563,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00049127,             0.00049127,             0.00049127
                     20,                0.32501,                0.62708,                 1.1245,                0.90067,                0.41789,                0.30626,                0.28218,                0.22535,                 0.4176,                0.30639,                0.28153,                0.21705,                0.41639,                0.80624,                 1.7842,                 1.0056,             0.00034253,             0.00034253,             0.00034253
