                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.76357,                 1.5797,                 2.1178,                  1.455,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.055823,              0.0098159,              0.0098159
                      2,                0.71691,                 1.4764,                 2.0136,                 1.3982,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017281,               0.017281,               0.017281
                      3,                0.66481,                 1.3637,                 1.9018,                 1.3378,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.017281,               0.017281,               0.017281
                      4,                0.61914,                 1.2747,                 1.8031,                   1.28,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.016382,               0.016382,               0.016382
                      5,                0.59809,                 1.2247,                 1.7481,                 1.2583,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.015483,               0.015483,               0.015483
                      6,                 0.5769,                 1.1836,                 1.7011,                 1.2389,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.014584,               0.014584,               0.014584
                      7,                0.55205,                 1.1384,                 1.6339,                 1.2036,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.013685,               0.013685,               0.013685
                      8,                0.53912,                 1.1107,                 1.6112,                 1.1991,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.012786,               0.012786,               0.012786
                      9,                0.53212,                 1.0866,                 1.5751,                  1.185,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.011888,               0.011888,               0.011888
                     10,                0.51717,                 1.0654,                 1.5327,                 1.1698,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010989,               0.010989,               0.010989
                     11,                0.53404,                 1.0949,                 1.5702,                 1.2352,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01009,                0.01009,                0.01009
                     12,                0.52195,                 1.0663,                 1.5191,                 1.2171,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091908,              0.0091908,              0.0091908
                     13,                0.50436,                 1.0262,                 1.4632,                 1.1958,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0082919,              0.0082919,              0.0082919
                     14,                0.49752,                 1.0075,                 1.4417,                  1.184,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007393,               0.007393,               0.007393
                     15,                0.47819,                0.98558,                 1.3989,                 1.1644,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064941,              0.0064941,              0.0064941
                     16,                0.46935,                0.95884,                 1.3557,                 1.1517,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055951,              0.0055951,              0.0055951
                     17,                0.45456,                0.92831,                 1.3094,                 1.1245,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046962,              0.0046962,              0.0046962
                     18,                0.44726,                0.90055,                 1.2823,                 1.1218,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037973,              0.0037973,              0.0037973
                     19,                0.43212,                 0.8808,                  1.235,                 1.1055,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028984,              0.0028984,              0.0028984
                     20,                0.41876,                0.85451,                 1.1994,                 1.0873,                0.34515,                0.24131,                0.19902,                0.15687,                0.34304,                0.24236,                0.19909,                0.14952,                0.45807,                0.89254,                 1.2595,                 1.1146,              0.0019995,              0.0019995,              0.0019995
