                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.67134,                 1.3651,                 2.7229,                 1.1909,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.048189,              0.0033306,              0.0033306
                      2,                0.67725,                 1.3852,                 2.7913,                 1.2101,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057417,              0.0057417,              0.0057417
                      3,                0.63437,                 1.2842,                 2.6022,                 1.1593,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057417,              0.0057417,              0.0057417
                      4,                 0.5957,                 1.2002,                  2.442,                 1.1274,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054434,              0.0054434,              0.0054434
                      5,                 0.5722,                 1.1467,                 2.3309,                 1.0983,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051452,              0.0051452,              0.0051452
                      6,                0.54443,                 1.0959,                 2.2293,                 1.0733,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048469,              0.0048469,              0.0048469
                      7,                0.53292,                 1.0794,                 2.1557,                 1.0601,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0045486,              0.0045486,              0.0045486
                      8,                0.51767,                 1.0344,                 2.0843,                 1.0434,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042503,              0.0042503,              0.0042503
                      9,                0.50544,                 1.0034,                 2.0213,                 1.0349,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003952,               0.003952,               0.003952
                     10,                0.49481,                0.98537,                 1.9689,                 1.0213,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036538,              0.0036538,              0.0036538
                     11,                0.49926,                0.99886,                 1.9598,                 1.0602,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033555,              0.0033555,              0.0033555
                     12,                 0.4859,                0.97079,                 1.9015,                 1.0415,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030572,              0.0030572,              0.0030572
                     13,                0.47133,                0.93325,                 1.8227,                 1.0256,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027589,              0.0027589,              0.0027589
                     14,                0.46024,                0.90976,                 1.7574,                 1.0137,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024606,              0.0024606,              0.0024606
                     15,                0.44654,                0.88793,                 1.7003,                0.99831,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021624,              0.0021624,              0.0021624
                     16,                0.43618,                0.86394,                 1.6452,                  0.988,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018641,              0.0018641,              0.0018641
                     17,                0.42303,                0.83627,                 1.5672,                0.96769,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015658,              0.0015658,              0.0015658
                     18,                0.41216,                0.80614,                 1.5097,                0.95883,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012675,              0.0012675,              0.0012675
                     19,                0.39769,                0.78049,                 1.4213,                0.94436,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00096925,             0.00096925,             0.00096925
                     20,                0.38444,                0.75715,                 1.3533,                0.92893,                 0.4153,                0.28939,                 0.2669,                0.21314,                0.43818,                0.28026,                0.26493,                0.20434,                 0.4491,                0.87001,                 1.6894,                0.98676,             0.00067097,             0.00067097,             0.00067097
