                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.51363,                 1.0519,                 2.5834,                 1.0731,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.048906,               0.005451,               0.005451
                      2,                0.50685,                 1.0399,                 2.5382,                 1.0708,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091635,              0.0091635,              0.0091635
                      3,                0.46889,                0.95506,                 2.3633,                 1.0236,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091635,              0.0091635,              0.0091635
                      4,                0.44177,                0.89798,                  2.254,                0.99303,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0086871,              0.0086871,              0.0086871
                      5,                0.42082,                0.86092,                  2.157,                0.96932,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0082106,              0.0082106,              0.0082106
                      6,                 0.4077,                0.83338,                 2.0865,                0.95383,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0077341,              0.0077341,              0.0077341
                      7,                0.39407,                0.79901,                 1.9927,                0.93635,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072577,              0.0072577,              0.0072577
                      8,                0.38249,                0.78423,                 1.9493,                0.92035,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067812,              0.0067812,              0.0067812
                      9,                0.37177,                0.74999,                 1.8819,                0.91223,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063047,              0.0063047,              0.0063047
                     10,                0.36659,                0.74168,                 1.8469,                0.89976,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058283,              0.0058283,              0.0058283
                     11,                0.37979,                0.77539,                 1.8748,                 0.9496,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053518,              0.0053518,              0.0053518
                     12,                0.36731,                0.74671,                 1.7977,                0.92995,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048753,              0.0048753,              0.0048753
                     13,                0.35597,                0.71442,                 1.7322,                0.91707,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043989,              0.0043989,              0.0043989
                     14,                0.34959,                0.70455,                 1.6854,                0.90722,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039224,              0.0039224,              0.0039224
                     15,                0.33493,                0.68122,                 1.6266,                0.88976,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034459,              0.0034459,              0.0034459
                     16,                0.32778,                0.65911,                 1.5566,                0.88018,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029695,              0.0029695,              0.0029695
                     17,                0.32045,                0.64767,                 1.5129,                0.86563,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002493,               0.002493,               0.002493
                     18,                0.31333,                 0.6274,                 1.4603,                0.85659,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020165,              0.0020165,              0.0020165
                     19,                0.30309,                0.60921,                 1.3998,                0.84634,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015401,              0.0015401,              0.0015401
                     20,                0.29374,                0.59407,                 1.3418,                0.83198,                0.38237,                0.26684,                0.24788,                0.19731,                0.38432,                 0.2694,                0.24858,                0.18868,                0.33142,                0.64345,                 1.5539,                0.86899,              0.0010636,              0.0010636,              0.0010636
